,Ab_Debris,Ab_Others,Ab_CD3-CD16-CD19-,Ab_CD3+CD4-CD8-,Ab_CD3+CD4+CD8-,Ab_CD3+CD4-CD8+,Ab_CD3+CD4+CD8+,Ab_CD3-CD16+CD56+,Ab_CD3+CD16+CD56+,Ab_CD3-CD19+,Lymph Events,CD3+,CD3+CD4+,CD3+CD8+,CD3+CD4+CD8+,CD3-,CD16+CD56,CD19+,%T-sum,CD4/CD8 Ratio,LymphSum
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P14_6CBR,3.68563213,69.3996689,0.20911388,0.71447242,10.246580119999999,8.190293630000001,0.09584386,3.07571665,0.0,4.3826784,0.27,71.49,38.06,30.42,0.36,0.0,11.42,16.28,2.29,1.25,99.19
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P15_6CBR,5.96536453,77.4869456,0.0,0.25117324,4.497984,1.08401084,0.0,7.27080442,0.0,3.4536321,0.17,35.21,27.15,6.54,0.0,0.0,43.89,20.85,1.52,4.15,99.95
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P16_6CBR,6.637223189999999,81.5169611,0.041469690000000003,0.91440657,2.6665007899999997,4.01633906,0.0,0.42921124999999993,0.0,3.77788836,0.12,64.08,22.49,33.88,0.0,0.0,3.62,31.87,7.71,0.66,99.57
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P17_6CBR,10.02998656,62.935580599999994,0.08789163,0.35673664,14.27463551,2.47647606,0.05687106,3.93444318,0.0,5.84737876,0.27,63.47,52.78,9.16,0.21,0.0,14.55,21.62,1.11,5.76,99.64
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P18_6CBR,5.96738325,62.01507289,1.19224117,1.87793427,13.404991350000001,7.14726958,0.04941932,2.92809489,0.0,5.4670126,0.32,70.08,41.79,22.28,0.15,0.0,9.13,17.04,5.71,1.88,96.25
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P2_6CBR,5.8669307900000005,66.65695642,0.0,0.28548124,15.32859473,6.834071310000001,0.36704731,0.41948263999999996,0.0,4.24143556,0.27,83.01,55.77,24.86,1.34,0.0,1.53,15.43,-0.3,2.24,99.97
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P3_6CBR,11.12375956,77.67824,0.0,0.25489371,5.1151971099999995,2.90776807,0.0,0.7201366,0.0,2.20000495,0.11,73.86,45.64,25.94,0.0,0.0,6.43,19.63,2.28,1.76,99.92
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P4_6CBR,12.621383150000002,78.59466654,0.0,0.20209987,2.42026914,1.13373096,0.022181689999999997,2.3044314100000003,0.0,2.70123725,0.09,42.96,27.52,12.89,0.25,0.0,26.2,30.72,2.05,2.13,99.88
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P5_6CBR,9.64667937,53.635830520000006,0.29321214,2.37501833,15.166397889999999,11.23002492,0.21990909999999997,2.3163758999999997,0.0,5.11655183,0.37,78.94,41.29,30.58,0.6,0.0,6.31,13.93,5.87,1.35,99.18
/home/zhanglu2/Documents/warehouse/CYTEK/TBNK/01/P6_6CBR,8.65072335,62.27241413,0.0,0.66922547,10.78141915,11.268575929999999,0.12794016,4.81743923,0.0,1.41226257,0.29,78.55,37.07,38.74,0.44,0.0,16.56,4.86,1.86,0.96,99.97
